"","MATICNIBROJ","DANOCENBROJ"
"3499","6255868","4028007156738"
"3500","6426298","4028008507208"
"3501","7123680","4028016529067"
"3502","6823467","4028012519296"
"3503","4740424","4028993105313"
"3504","6488439","4035009500211"
"3505","6229034","4028007155200"
"3506","5408598","5028993110833"
"3507","6304664","4028007501400"
"3508","6488005","4079009500197"
"3509","7088302","4079015501715"
"3510","5653541","4028002132210"
"3511","5854652","4028004137589"
"3512","6555284","4079010500443"
"3513","6464050","4079009500081"
"3514","7089503","5079015500801"
"3515","5795788","4028003135043"
"3516","5893640","4028004139433"
"3517","6529739","4079009500294"
"3518","6190294","4028007153313"
"3519","6798985","5028012506651"
"3520","6313418","4028008501943"
"3521","6591183","4079010500494"
"3522","6613128","4079010500567"
"3523","6554024","4079010500435"
"3524","6587305","4050010500569"
"3525","6467075","4028009508860"
"3526","6409563","4028008506236"
"3527","6466613","4050009500067"
"3528","6468462","4050009500083"
"3529","5223288","4028998121155"
"3530","6594530","4050010500593"
"3531","5990629","4028005143094"
"3532","6183301","4028007153038"
"3533","6220533","4028007154700"
"3534","6252206","4028007156495"
"3535","6079776","4028006147441"
"3536","6468039","4050009500075"
"3537","6410995","4028008506333"
"3538","5820553","4028003137690"
"3539","6461654","5050009500036"
"3540","6656790","4050010500720"
"3541","6538606","4037009500338"
"3542","6570453","4037010500368"
"3543","6650147","4037010500520"
"3544","6692508","4041011500121"
"3545","6571042","4041010500055"
"3546","5695309","4007002124032"
"3547","6933939","5007014508450"
"3548","7155441","4007016522472"
"3549","7031513","5007015510202"
"3550","5281679","5007999114906"
"3551","7084510","5007015511470"
"3552","5032342","4007995106301"
"3553","7004311","5007014509715"
"3554","6399150","4007008503752"
"3555","4735935","4007993109400"
"3556","6060501","4007005133067"
"3557","6888658","5007013507409"
"3558","5788293","4007003125814"
"3559","5258308","4007998114798"
"3560","6989098","4007014517951"
"3561","6976042","5007014509120"
"3562","6320929","5007008500676"
"3563","6789790","4007012512995"
"3564","7015909","4007015518650"
"3565","6979858","5007014509243"
"3566","5386594","5007994103280"
"3567","6807496","4007012513460"
"3568","6356290","4007008502527"
"3569","7190310","4042017502700"
"3570","4315588","4030992272709"
"3571","6142940","4007006136078"
"3572","6265456","4007007500105"
"3573","4279255","4030900284528"
"3574","6997929","5007014509588"
"3575","7136587","4007016521980"
"3576","6477119","4007009505775"
"3577","6222013","4007007138597"
"3578","6677754","4007011510476"
"3579","6640508","4007010509806"
"3580","6251439","5007007127106"
"3581","6893988","5007013507514"
"3582","7019572","4007015518765"
"3583","5244609","4007998116375"
"3584","6956807","4007014517188"
"3585","5375363","4007999126838"
"3586","7035667","4007015519060"
"3587","6309305","5007008500390"
"3588","6778992","4007012512740"
"3589","6468004","4007009505511"
"3590","6947352","4074014500870"
"3591","6424465","4007008504430"
"3592","5335248","4007999116620"
"3593","6404960","4007008503876"
"3594","6863299","4007013514568"
"3595","5550211","4007001121102"
"3596","6329861","4007008501733"
"3597","6865062","4007013514630"
"3598","6216137","4007007138392"
"3599","6976565","5007014509154"
"3600","6348173","4007008502268"
"3601","6687407","4007011510743"
"3602","7036205","4007015519079"
"3603","6523641","4007009507204"
"3604","7166818","4007016522766"
"3605","6478654","5007009502753"
"3606","7189702","5007017513675"
"3607","5974496","4007005131137"
"3608","6393748","5007008501869"
"3609","5473560","4028000125772"
"3610","6391826","4007008503590"
"3611","7057288","4007015519613"
"3612","5425387","4007000118647"
"3613","6697887","4007011510948"
"3614","6402542","5007008501907"
"3615","7177712","5007017513500"
"3616","6368026","4007008502900"
"3617","6913091","4007013515840"
"3618","6846653","4007013514231"
"3619","6998372","5007014509600"
"3620","7042698","4042015502010"
"3621","6381685","5007008501664"
"3622","7156537","4007016522529"
"3623","6319491","4007008501431"
"3624","7140215","5007016512586"
"3625","6878075","5007013507212"
"3626","6557821","4007010508125"
"3627","5846188","4007004127519"
"3628","6424570","4007008504449"
"3629","6901697","5007013507786"
"3630","7095490","5007016511741"
"3631","6498949","5007009502990"
"3632","6500480","4007009506577"
"3633","6574181","4007010508672"
"3634","7140592","5007016512632"
"3635","4988353","4007996101214"
"3636","6314732","4007008501210"
"3637","6562299","5007010503658"
"3638","6479626","4007009505864"
"3639","5306531","4007999115690"
"3640","6688624","5007011504984"
"3641","6109136","4030006593144"
"3642","7140339","5007016512616"
"3643","6788882","5007012505984"
"3644","6687920","4007011510760"
"3645","7139934","5007016512551"
"3646","6683100","4007011510670"
"3647","6147704","5007006126076"
"3648","6140068","4007006136027"
"3649","6971180","4042014501745"
"3650","6010687","4007005132095"
"3651","6257933","4007007139674"
"3652","6363296","4007008502730"
"3653","6925553","5007014508336"
"3654","6467121","4007009505490"
"3655","6947999","5007014508700"
"3656","7140096","5007016512560"
"3657","5760305","4007003124982"
"3658","7017359","4007015518706"
"3659","6481060","4074009500063"
"3660","6948006","5007014508719"
"3661","6211909","4007007138260"
"3662","5411769","5007999127315"
"3663","6206964","4007007138074"
"3664","7031475","5007015510199"
"3665","6669883","4007011510310"
"3666","6702775","4007011511049"
"3667","5893852","4007004129058"
"3668","4181239","4007990107172"
"3669","7140207","5042016502068"
"3670","6800866","4007012513320"
"3671","6888399","4007013515190"
"3672","6896790","4007013515351"
"3673","6709460","4007011511146"
"3674","6481906","4007009505902"
"3675","6436692","4007008504732"
"3676","5423198","4007000119813"
"3677","5957290","4007005130785"
"3678","6856160","4007013514460"
"3679","5746027","4007003124621"
"3680","6805132","4007012513398"
"3681","6323332","5007008500730"
"3682","6559956","4007010508184"
"3683","5493595","4007001120114"
"3684","5104157","4007996112046"
"3685","6159400","4007006136434"
"3686","6382134","4007008503329"
"3687","5891582","4007004129120"
"3688","6381588","4007008503299"
"3689","7027575","4007015518870"
"3690","7044577","5007015510520"
"3691","5977142","4007005131021"
"3692","7156600","4007016522537"
"3693","6189571","4007007137590"
"3694","7167580","5007016513345"
"3695","7104928","5007016512004"
"3696","6230350","4007007138945"
"3697","6683380","5007011504950"
"3698","6170862","4007006136906"
"3699","5174201","5007997107821"
"3700","6421083","4007008504333"
"3701","6520669","4007009507174"
"3702","5893542","4007004134167"
"3703","6951805","5007014508751"
"3704","5844550","4007004127438"
"3705","6245366","4007007139348"
"3706","5407834","4007000139865"
"3707","6441190","5007009502540"
"3708","6610900","4080010513250"
"3709","6973639","4007014517650"
"3710","6920470","4007013515998"
"3711","6390692","5007008501842"
"3712","6413366","4007008504066"
"3713","6544762","4007009507719"
"3714","6450440","5007009502621"
"3715","6402364","5007008501893"
"3716","7069669","4007015519974"
"3717","6976581","5007014509162"
"3718","7166206","5007016513302"
"3719","7155964","5007016513000"
"3720","6742688","4007011511871"
"3721","7000286","4007014518320"
"3722","6469868","4007009505589"
"3723","7140169","5007016512578"
"3724","6226868","4007007138830"
"3725","6854435","4007013514410"
"3726","6548628","5007010503445"
"3727","6486711","5007009502796"
"3728","7114435","5007016512292"
"3729","6514235","5007009503121"
"3730","5826829","4007003128694"
"3731","6163580","4007006136582"
"3732","5425182","5007000122222"
"3733","6980082","4007014517781"
"3734","6548202","4007009507824"
"3735","7005776","4007015518501"
"3736","6469396","4007009505562"
"3737","5190827","5007998108481"
"3738","7004184","5007014509707"
"3739","6998224","4007014518281"
"3740","6268552","5007007500052"
"3741","6166628","4007006136876"
"3742","4599128","4007993105952"
"3743","6192050","4007007137663"
"3744","6609643","4007010509350"
"3745","6317138","5007008500510"
"3746","6519547","4007009507140"
"3747","6961657","5007014508891"
"3748","6515436","4007009507018"
"3749","6077790","4007006133656"
"3750","5795800","4007003140066"
"3751","6199712","4007007137892"
"3752","7087390","4042015502222"
"3753","4270738","4007991101860"
"3754","6506607","5007009503067"
"3755","6485693","4007009506097"
"3756","7044283","4007015519370"
"3757","6919324","5007013508243"
"3758","6415695","4007008504112"
"3759","7157800","5007016513159"
"3760","7155930","4007016522499"
"3761","7010699","4007015518617"
"3762","6406416","5007008501958"
"3763","5896363","4007004129180"
"3764","5598192","5007993117180"
"3765","6396135","4007008503655"
"3766","6425283","4007008504473"
"3767","7009674","5007015509859"
"3768","6484140","4007009506020"
"3769","6488722","5007009502818"
"3770","6831834","4074012500716"
"3771","6853650","5007013506992"
"3772","6533353","4007009507506"
"3773","5682347","4007002123400"
"3774","6192130","4007007137655"
"3775","5928532","4007004131060"
"3776","5920302","4007004130064"
"3777","6679846","4007011510557"
"3778","7186517","4007017523243"
"3779","5798663","4007003126110"
"3780","4888669","4007994110607"
"3781","6095631","4007006134407"
"3782","6420362","4007008504287"
"3783","6796672","4007012513150"
"3784","7068174","5007015511080"
"3785","5481651","5007995105031"
"3786","5436761","4007000123462"
"3787","6346642","5007008501150"
"3788","5826845","4007003126691"
"3789","6235662","4007007139062"
"3790","6939910","5007014508565"
"3791","7044860","5007015510555"
"3792","5906326","5007004123126"
"3793","6266215","4007007500113"
"3794","7103735","5007016511962"
"3795","6416292","4007008504163"
"3796","6138403","4007006135950"
"3797","6477941","4007009505783"
"3798","7105487","4007016520968"
"3799","6318541","4007008501393"
"3800","6962041","4007014517374"
"3801","6414842","5007008502083"
"3802","6358136","4007008502632"
"3803","6471900","4007009505643"
"3804","4834232","4028994105813"
"3805","6885454","5007013507336"
"3806","7211643","4007017523723"
"3807","5743478","4007003124800"
"3808","6880428","4007013514983"
"3809","7031157","5007015510156"
"3810","6464637","4007009505392"
"3811","6229832","4007007138910"
"3812","5890233","5007000124454"
"3813","7105592","4007016520976"
"3814","6209327","4007007138155"
"3815","6112170","4007006135071"
"3816","5714788","4030000464407"
"3817","6414877","5007008502105"
"3818","6769969","4080012527410"
"3819","7140223","5007016512594"
"3820","7150822","5007016512861"
"3821","5006988","4007995100850"
"3822","6369901","4007008503019"
"3823","5434831","4007000124230"
"3824","6503187","4007009506607"
"3825","6130127","4007006135683"
"3826","6402070","5007008501885"
"3827","6093299","4007006134245"
"3828","6333192","5007008500862"
"3829","6439276","4007008504783"
"3830","7084471","4007015520310"
"3831","5820383","4007003127000"
"3832","6920985","4007013516030"
"3833","6466583","4007009505465"
"3834","6678009","4007011510506"
"3835","6798837","4007012513215"
"3836","6251587","5007007127114"
"3837","4226194","4007991106498"
"3838","5470340","5007000118217"
"3839","6213634","4030007630183"
"3840","6916708","5042013500765"
"3841","6335039","4007008501920"
"3842","6014682","4007005132052"
"3843","6358268","5007008501400"
"3844","5941733","4007005130394"
"3845","5950376","5007004124408"
"3846","5313490","5007999115490"
"3847","7154917","4007016522464"
"3848","6755526","4007012512219"
"3849","6548369","5007009503431"
"3850","6217486","4007007138422"
"3851","6232094","4007007138970"
"3852","6082734","4007006133850"
"3853","7068417","5007015511144"
"3854","6497330","5007009502966"
"3855","6950949","4007014516963"
"3856","6991270","5007014509448"
"3857","6973973","4007014517676"
"3858","7010397","5007015509891"
"3859","7195656","4007017523448"
"3860","7106084","5007016512055"
"3861","6688551","4007011510786"
"3862","4585569","4007992105835"
"3863","7189532","5007017513667"
"3864","7073615","4007015520042"
"3865","6381626","4007008503302"
"3866","5382513","5007995105040"
"3867","6152201","5007006126106"
"3868","5874530","4007004128434"
"3869","5613558","5007999115546"
"3870","5607752","5007993105395"
"3871","6413935","4007008504082"
"3872","6164358","4007006136663"
"3873","7140371","5007016512624"
"3874","6212581","4007007138295"
"3875","6225195","4007007138724"
"3876","6502571","4007009506593"
"3877","7132867","4007016521948"
"3878","5862329","4007004128140"
"3879","6512151","5007009503083"
"3880","6512178","4007009506844"
"3881","7177330","4007017523014"
"3882","5775051","4007003130389"
"3883","6943365","5007014508603"
"3884","5645000","4007002122900"
"3885","6912656","5007013508138"
"3886","7037350","5007015510296"
"3887","6464505","5007009502672"
"3888","6710662","5007011505190"
"3889","7028814","5007015510130"
"3890","6030637","5007005124720"
"3891","6254012","4007007139577"
"3892","7054157","5007015510806"
"3893","5862370","4007004128019"
"3894","5809452","4007003126497"
"3895","7098740","4007016520755"
"3896","6516009","4007009507050"
"3897","6930069","5007014508395"
"3898","6987281","5007014509367"
"3899","6677517","4007011510468"
"3900","6995608","4007014518141"
"3901","6234852","4007007139020"
"3902","6303110","4007007500849"
"3903","6414850","5007008502091"
"3904","7158424","4007016522600"
"3905","6343503","4007008502128"
"3906","5714672","4007002125462"
"3907","7082681","4042015502192"
"3908","6505295","4007009506674"
"3909","6715516","4007011511286"
"3910","7167563","5007016513337"
"3911","6252729","4007007139534"
"3912","6498787","4007009506500"
"3913","6504477","4007009506631"
"3914","6462170","4007009505350"
"3915","6206310","4007007138058"
"3916","5938295","4007005130289"
"3917","5421292","4007999120295"
"3918","6594328","4007010509067"
"3919","6465307","4007009505414"
"3920","6970877","4007014517560"
"3921","7137842","4007016522049"
"3922","6544037","4007009507697"
"3923","6479618","4007009505856"
"3924","5306132","4007999115712"
"3925","6739776","5007011505506"
"3926","6395899","4007008503647"
"3927","6691048","5007011504992"
"3928","5794412","4007003126640"
"3929","6011942","4007005139944"
"3930","6350437","4007008502357"
"3931","6417248","5007008502164"
"3932","6748350","4007011511979"
"3933","6447724","4007009505139"
"3934","6491642","4007009506283"
"3935","6922325","4007014516068"
"3936","7067569","4007015519907"
"3937","6735088","5007011505301"
"3938","7161565","4007016522642"
"3939","6123139","4007006135497"
"3940","6959253","4007014517250"
"3941","6423124","4007008504392"
"3942","4598865","4028993113642"
"3943","7191782","5007017513721"
"3944","4812450","4030994201868"
"3945","6239447","4007007139224"
"3946","6514685","4007009506984"
"3947","7196474","5007017513888"
"3948","4861337","4007994106456"
"3949","6335470","4007008501962"
"3950","6468209","4007009505520"
"3951","5211921","5007995103667"
"3952","6943870","4007014516777"
"3953","6766366","4007012512456"
"3954","5795931","4007003129410"
"3955","6558569","4007010508141"
"3956","6678203","4007011510514"
"3957","6357474","5007008501397"
"3958","5982774","4007005131170"
"3959","6512348","5007009503091"
"3960","6425119","5007008502296"
"3961","6130682","4007006135691"
"3962","5907837","4007004130528"
"3963","5596858","5007988108114"
"3964","6652565","5007010504689"
"3965","7165722","4007016522740"
"3966","6468160","5007009502710"
"3967","7064640","5007015510989"
"3968","7167709","5042016502165"
"3969","6088376","4007006134105"
"3970","5638542","4007002123524"
"3971","6692397","4007011510824"
"3972","6916295","5007013508197"
"3973","4808380","4007994108971"
"3974","7085460","5007015511500"
"3975","6605044","4007010509318"
"3976","6983910","5007014509286"
"3977","6697046","4007011510930"
"3978","4251873","4007991101372"
"3979","6847536","5007013506917"
"3980","6047467","4007005133482"
"3981","4793099","4007994119736"
"3982","6937896","5007014508530"
"3983","6294626","5007007500303"
"3984","4116429","4007989109536"
"3985","4939590","4007994120696"
"3986","7156685","4007016522545"
"3987","5057353","4007995112069"
"3988","7077327","4007015520166"
"3989","5690145","4007000140170"
"3990","6840426","4007013514096"
"3991","4674260","4007993102198"
"3992","5271762","5007991101546"
"3993","5769728","4007003125385"
"3994","6928846","4007014516297"
"3995","6465790","5007009502699"
"3996","6398545","4007008503736"
"3997","6997589","4007014518214"
"3998","5597013","5007001120037"
"3999","6519385","4007009507123"
"4000","4033531","4007996100102"
"4001","7005725","4007015518498"
"4002","7094280","4007016520585"
"4003","6802990","4007012513371"
"4004","6741231","4007011511812"
"4005","6868509","4007013514738"
"4006","6341632","4007008502080"
"4007","5901707","4007004129350"
"4008","6365396","4007008502861"
"4009","6419712","4007008504260"
"4010","6957056","5007014508832"
"4011","7139896","4007016522103"
"4012","7083130","5007015511420"
"4013","7140126","4007016522111"
"4014","5352088","5007999115970"
"4015","6975674","4007014517722"
"4016","5304270","4007999115615"
"4017","5587417","4007000139970"
"4018","7085770","5007015511527"
"4019","5736366","5007991105240"
"4020","5625459","4007002122285"
"4021","7030509","4007015518943"
"4022","6463754","5007009502664"
"4023","6560725","4007010508222"
"4024","5509467","4007001120459"
"4025","6289649","4007007500601"
"4026","6510590","4007009506810"
"4027","7107838","5007016512128"
"4028","6503993","4007009506615"
"4029","6423590","4007008504414"
"4030","6744290","5007011505565"
"4031","6340903","4007008502071"
"4032","7009577","5007015509840"
"4033","5532256","4007001122010"
"4034","6740618","5007011505530"
"4035","6845940","5007013506887"
"4036","6059678","4007005133008"
"4037","6325378","4007008501563"
"4038","5919592","4007004129848"
"4039","6643418","4007010509865"
"4040","6982158","4007014517820"
"4041","6303765","4007007500857"
"4042","6854729","4007013514436"
"4043","6367216","5007008501494"
"4044","6074677","4007006133524"
"4045","6559379","4007010508176"
"4046","6844294","4007013514142"
"4047","6465390","5007009502680"
"4048","7073070","4007015520026"
"4049","7001479","4007014518362"
"4050","6169899","5007006126254"
"4051","6954715","4007014517102"
"4052","4265491","4007991102131"
"4053","4156765","4007990110823"
"4054","6421997","5007008502237"
"4055","6408508","5007008501982"
"4056","6420702","4007008504309"
"4057","6251633","4007007139496"
"4058","5809444","4007003126330"
"4059","6952135","4007014517005"
"4060","6526837","4007009507263"
"4061","4409817","4007992104910"
"4062","6806660","5007012506280"
"4063","6406092","5007008501940"
"4064","6499880","4007009506550"
"4065","6496172","4007009506429"
"4066","6548989","4007010507854"
"4067","5431999","5007993112286"
"4068","6799175","5042012500540"
"4069","5230039","5007998110923"
"4070","7034024","5042015501246"
"4071","6961541","5042014500955"
"4072","6923437","5042014500831"
"4073","7033915","4042015501978"
"4074","6269516","5007007500060"
"4075","6894526","4042013501415"
"4076","5450233","5007000120181"
"4077","6999050","5042014501064"
"4078","4222466","4007991114296"
"4079","5001188","4007995111950"
"4080","7012454","5042015501165"
"4081","5406021","5007000117326"
"4082","7093640","5042016501622"
"4083","6895450","5007013507557"
"4084","7048556","5042015501319"
"4085","6966861","5042014500980"
"4086","6413544","5007008502059"
"4087","6890407","4042013501385"
"4088","6918697","5042013500790"
"4089","6920047","5042013500820"
"4090","6911978","4042013501440"
"4091","4758994","4007993101507"
"4092","7140002","4042016502510"
"4093","4864379","4007994102612"
"4094","7091001","5042016501541"
"4095","7010583","4042015501900"
"4096","7066902","4042015502141"
"4097","7098146","5042016501673"
"4098","6862446","5042013500617"
"4099","6466354","5042009500033"
"4100","7029446","4042015501960"
"4101","6860036","4042013501229"
"4102","6482929","5042009500068"
"4103","6953000","4042014501680"
"4104","6346685","5007008501192"
"4105","6488234","4042009500153"
"4106","6797342","4042012501020"
"4107","6428088","5007008502350"
"4108","6436161","5007008502474"
"4109","6393055","4007008503612"
"4110","7208006","4042017502807"
"4111","6343864","5007008501060"
"4112","6427189","4007008504490"
"4113","6352987","5007008501346"
"4114","6591205","4042010500493"
"4115","6465641","4042009500072"
"4116","6879101","5042013500676"
"4117","6427413","5007008502318"
"4118","6888526","4042013501369"
"4119","6428657","5007008502369"
"4120","6391923","4007008503604"
"4121","6545408","4042009500323"
"4122","6218229","4007007138449"
"4123","6265294","4007007500091"
"4124","7081138","5007015511390"
"4125","6864813","5007013507107"
"4126","6978037","4007014517749"
"4127","6996205","5007014509537"
"4128","4871073","4007995107111"
"4129","6446728","4007009505104"
"4130","6897827","4007013515360"
"4131","7077556","4007015520174"
"4132","6912974","4007013515831"
"4133","7041411","4007015519249"
"4134","7132387","4007016521921"
"4135","6978045","5007014509219"
"4136","6806287","5007012506263"
"4137","6959270","5007014508859"
"4138","7085397","5007015511497"
"4139","4033957","4007997113496"
"4140","6893902","5007013507506"
"4141","6841066","5007013506739"
"4142","7000235","5007014509650"
"4143","6988784","5007014509413"
"4144","6996515","5007014509545"
"4145","6808077","5007012506301"
"4146","6976271","5007014509138"
"4147","6499910","5007009503008"
"4148","6815944","5007012506409"
"4149","5055571","4007995110589"
"4150","6812627","4007012513576"
"4151","7012888","5007015509921"
"4152","5442257","5007996107143"
"4153","6799213","4007012513240"
"4154","6960464","4007014517315"
"4155","6937330","4007014516572"
"4156","6994830","5007014509502"
"4157","6824706","5007012506514"
"4158","6825516","5007012506549"
"4159","6866549","4007013514673"
"4160","7088132","4007015520417"
"4161","6920616","4007013516005"
"4162","6289657","4007007500610"
"4163","6028195","4007005139898"
"4164","6315968","4007008501229"
"4165","6350763","5007008501265"
"4166","7207166","5042017502339"
"4167","7167733","5042016502173"
"4168","4868021","4007994104348"
"4169","6356486","4007008502535"
"4170","5329469","4007999118665"
"4171","6357130","4007008502560"
"4172","6264530","4007007500075"
"4173","6943268","4042014501656"
"4174","6147747","4007006136183"
"4175","7140231","5042016502076"
"4176","6103901","4007006134741"
"4177","6798721","4042012501055"
"4178","5992052","4007005131587"
"4179","7005601","4042015501897"
"4180","6565212","4042010500396"
"4181","7117230","5042016501940"
"4182","6350780","5007008501273"
"4183","6094660","4007006134393"
"4184","6867472","4042013501245"
"4185","6473571","4042009500080"
"4186","7140347","5042016502092"
"4187","6300430","4007007500806"
"4188","7140320","5042016502084"
"4189","5738164","4007003124460"
"4190","6226680","4007007138791"
"4191","6911650","4007013515750"
"4192","6878377","4008013501861"
"4193","7003668","5008014502520"
"4194","6546196","5008009501222"
"4195","4826914","4008994100020"
"4196","6922562","4008014502144"
"4197","6878229","4008013501853"
"4198","6989748","5008014502474"
"4199","6503632","5008009500960"
"4200","7005512","4008015502598"
"4201","6504183","5081009500063"
"4202","6973353","4008014502357"
"4203","6978215","4008014502373"
"4204","6427529","4008008500440"
"4205","6901549","4008013502035"
"4206","6948111","4008014502225"
"4207","7001215","4008014502551"
"4208","6985556","5008014502440"
"4209","6535909","5008009501079"
"4210","6067301","4007006133265"
"4211","6189881","4007007137582"
"4212","6558127","4074010500220"
"4213","5521211","4007001120882"
"4214","6500790","4074009500136"
"4215","7074069","4032015529788"
"4216","6483089","4074009500071"
"4217","6978282","4074014500942"
"4218","7100191","5074016500269"
"4219","5571057","4007001121480"
"4220","6416470","4007008504171"
"4221","7023103","4074015501004"
"4222","6680267","5074011500139"
"4223","5847842","4007004128345"
"4224","6572057","4074010500271"
"4225","6536751","4007009507565"
"4226","6875106","4007013514843"
"4227","6680291","4007011510581"
"4228","6364373","5007008501460"
"4229","6693849","4007011510875"
"4230","6804608","5007012506247"
"4231","6469710","4007009505570"
"4232","6416233","4007008504155"
"4233","6444687","5007009502575"
"4234","6374522","4007008503108"
"4235","6346669","5007008501176"
"4236","6345107","5007008501109"
"4237","6706800","4007011511120"
"4238","6694837","4007011510883"
"4239","6793398","4007012513070"
"4240","6398308","4007008503728"
"4241","6908985","4007013515670"
"4242","6420559","4007008504295"
"4243","6357164","4007008502578"
"4244","6583520","5007010503860"
"4245","6737960","4007011511693"
"4246","6715362","4007011511260"
"4247","6869254","4007013514746"
"4248","6369154","4007008502969"
"4249","6906818","5007013507905"
"4250","6422233","4007008504376"
"4251","6364616","4007008502837"
"4252","6458181","4007009505309"
"4253","6514405","5007009503130"
"4254","6175139","5017006110698"
"4255","6957870","4017014525194"
"4256","4133331","4017990121570"
"4257","6687032","4017011516216"
"4258","5388791","4017000136500"
"4259","6516637","4017009511169"
"4260","6879870","4017013522744"
"4261","6516700","4017009511215"
"4262","6464106","4017009508761"
"4263","5730074","4017003143443"
"4264","6493491","4017009509830"
"4265","6480721","4017009509393"
"4266","6888267","4017013523210"
"4267","7004524","4017014526824"
"4268","6442161","4017009507889"
"4269","6481515","4017009509415"
"4270","4929985","4017994127190"
"4271","4102339","4017996107579"
"4272","5443709","4017000134605"
"4273","5998913","4017005153918"
"4274","6939783","4017014524635"
"4275","6467644","4017009508907"
"4276","6332943","4017008502611"
"4277","6039839","4017005155252"
"4278","6389457","4017008505211"
"4279","5023807","4017992106152"
"4280","5960851","4017999152508"
"4281","6377114","4017008504665"
"4282","4084896","4017996100108"
"4283","6220827","4017007163325"
"4284","6461980","4017009508656"
"4285","5428785","4017000165284"
"4286","6433197","5017008501236"
"4287","6255035","4017007164879"
"4288","6303480","4017007501409"
"4289","5782201","4017003145527"
"4290","6204520","4017007162701"
"4291","6578292","4017010513248"
"4292","6352740","4017008503464"
"4293","6408320","4017008506390"
"4294","6552323","4017010512462"
"4295","6187501","4017007162035"
"4296","6358802","4017008503731"
"4297","6971571","4017014525690"
"4298","6801331","4017012520225"
"4299","5987423","4017005154612"
"4300","5534291","4017001137896"
"4301","5509505","4017001136733"
"4302","5451825","4017000134818"
"4303","4381971","4017992108821"
"4304","6555977","4017010512560"
"4305","5940923","4017005154140"
"4306","5607477","4017002139620"
"4307","6848524","4017013521896"
"4308","4701461","4017993119380"
"4309","6505945","4017009510227"
"4310","6803199","4017012520381"
"4311","7164629","4017016531779"
"4312","6446060","4017009508095"
"4313","4577990","4017992107671"
"4314","6156975","4017006160969"
"4315","6392113","5017008500930"
"4316","4672330","4017993126734"
"4317","6497799","4017009509989"
"4318","6812996","4058012514185"
"4319","5221919","4017998128190"
"4320","6966950","4017014525542"
"4321","6368794","4017008504282"
"4322","6748201","4017011518375"
"4323","6931570","4017014524457"
"4324","6480381","4017009509377"
"4325","5420822","4017000138457"
"4326","6303838","4017007501425"
"4327","6022316","4017005156739"
"4328","6987230","4017014526344"
"4329","5873029","4017004148791"
"4330","4310357","4017992112020"
"4331","6694365","4017011516518"
"4332","6201814","4017007162582"
"4333","5915368","4017004151121"
"4334","5763304","4017003144822"
"4335","6678840","4017011516070"
"4336","6228780","4017007163597"
"4337","5729238","4017003143400"
"4338","6151485","4017006160764"
"4339","7051174","4017015528324"
"4340","6456880","4017009508451"
"4341","5976626","4017005153098"
"4342","6559654","4017010512683"
"4343","6824943","4017012521183"
"4344","4723988","4017993107063"
"4345","5524563","4017001137594"
"4346","5893160","4017004150249"
"4347","6036465","4017005155139"
"4348","6439926","4017008507826"
"4349","6451136","4017009508230"
"4350","5896550","4017004149879"
"4351","6676847","4017011515996"
"4352","4370244","4017992102068"
"4353","5408369","4017000135440"
"4354","6195431","4017007162434"
"4355","6632238","4017010514708"
"4356","6854540","4017013522051"
"4357","5968500","4017005152911"
"4358","5544815","4030001421132"
"4359","5771234","4017003145233"
"4360","5388589","4017000133153"
"4361","6548334","4017009512327"
"4362","6477232","4017009509199"
"4363","5904625","4017004152179"
"4364","6483410","4017009509512"
"4365","6737951","4017011518022"
"4366","6661602","4017010515577"
"4367","5581885","4017001138949"
"4368","4551753","4017993123158"
"4369","4890078","4017994122287"
"4370","6097154","4017006157941"
"4371","5374260","4017000137566"
"4372","6854222","4017013522043"
"4373","4193946","4017991114747"
"4374","6511422","4017009510391"
"4375","6836267","4017012521531"
"4376","6989918","4017014526441"
"4377","5686385","5017002109709"
"4378","6684858","4017011516151"
"4379","6463533","4017009508737"
"4380","5928567","4017004151415"
"4381","5263379","5017991102262"
"4382","6872255","4017013522540"
"4383","6969925","4017014525631"
"4384","5219710","5017998107260"
"4385","6404669","4017008505890"
"4386","4425391","4017992107388"
"4387","4511948","4017992107493"
"4388","6357873","4017008503650"
"4389","6965393","5017014503623"
"4390","6688578","5017011501930"
"4391","5733570","4017003143656"
"4392","6754465","5017012502239"
"4393","4355407","4017992109038"
"4394","5776848","4017003145314"
"4395","6402429","4017008505750"
"4396","6096700","4017006157933"
"4397","6063209","4017006156198"
"4398","6841350","4017013521691"
"4399","5155029","4030997177259"
"4400","6114032","4017006158786"
"4401","7098456","4017016529723"
"4402","4623258","4017993103041"
"4403","6013376","4017005154426"
"4404","5265819","5017990100088"
"4405","6811639","5017012502484"
"4406","4187601","4017990115731"
"4407","6365736","4017008504088"
"4408","6269788","4017007500275"
"4409","6105025","4017006158379"
"4410","6659829","4017010515534"
"4411","6367763","4017008504223"
"4412","5020131","4017995130445"
"4413","6942040","4017014524716"
"4414","5394201","4017000133510"
"4415","6241620","4017007164216"
"4416","6674216","4017011515902"
"4417","4630700","4017993101197"
"4418","7021097","5017015504038"
"4419","5868939","4017004151725"
"4420","5590426","4017001138990"
"4421","6868010","4017013522345"
"4422","5547245","4017005151990"
"4423","4875605","4017994105412"
"4424","6475507","4017009509148"
"4425","6924840","4017014524260"
"4426","5518679","4017001137071"
"4427","5747198","4017003157789"
"4428","6475680","4017009509156"
"4429","5647096","4017002140963"
