"","MATICNIBROJ","DANOCENBROJ"
"2218","5946743","4030002536669"
"2219","5946646","4017005152024"
"2220","5946263","4030005536864"
"2221","5957737","4030005538387"
"2222","5957958","4013005120232"
"2223","5252407","4017998129898"
"2224","4357191","4017992123111"
"2225","4642805","4030993120279"
"2226","4356314","4030992161710"
"2227","5641071","4020002131205"
"2228","5398070","4020000131070"
"2229","5641888","4027002133423"
"2230","5653878","4020002131280"
"2231","5338573","4020999122413"
"2232","4608763","4017993104757"
"2233","5259061","4029999116038"
"2234","5611946","4020002129987"
"2235","4222466","4007991114296"
"2236","5035449","4030995192722"
"2237","5651271","4030002449197"
"2238","4262476","4030991129570"
"2239","5659957","4020002131337"
"2240","5657628","4030002448506"
"2241","4345959","4030992259753"
"2242","5659965","4020002131361"
"2243","5664080","4030002450659"
"2244","5662508","4030002450411"
"2245","5660505","4020002131442"
"2246","5662192","4020002131400"
"2247","4467418","4030992200473"
"2248","5477000","4030000402584"
"2249","5664926","4020002131507"
"2250","5649234","4020002131388"
"2251","5665701","4030002451264"
"2252","5652979","4002002150929"
"2253","5659779","4020002131523"
"2254","5666422","4030002451353"
"2255","5663571","4020002131477"
"2256","4286910","4030991144120"
"2257","5376408","4030000377270"
"2258","4136004","4010990101566"
"2259","5660491","4020002131469"
"2260","4805542","4020994112797"
"2261","5671060","4027002133946"
"2262","5105501","4030996116094"
"2263","4264045","4030994240332"
"2264","5667054","4020002131620"
"2265","5670560","4029002123579"
"2266","4359089","4030992259800"
"2267","5659949","4020999131323"
"2268","5659949","4020999131323"
"2269","4952596","4030992182106"
"2270","4381335","4030992115638"
"2271","5504198","4030001408039"
"2272","5663628","4020002131590"
"2273","5609330","4020002129871"
"2274","5671698","4020002131655"
"2275","5672929","4029002123625"
"2276","4448774","4030992230798"
"2277","4386981","4020992108814"
"2278","4123824","4030989100956"
"2279","5534585","4030001418549"
"2280","4408802","4030992158442"
"2281","4709934","4030993200876"
"2282","5273960","4030999364919"
"2283","5778158","4030003483216"
"2284","5779081","4020003135204"
"2285","5495270","4030001406621"
"2286","5779120","4020003135212"
"2287","4624084","4020993110456"
"2288","5637848","4020002134980"
"2289","4243978","4030991212958"
"2290","5777771","4030003484468"
"2291","5778522","4020003135158"
"2292","5449537","4020000125011"
"2293","5783879","4020003135301"
"2294","5784336","4028003134659"
"2295","5784107","4030003485340"
"2296","5776864","4020003135174"
"2297","5784140","4030003485413"
"2298","5785910","4020003135352"
"2299","5783844","4020003135344"
"2300","5785987","4020003135328"
"2301","5747759","4002999157227"
"2302","5777801","5026003107725"
"2303","5785189","4030003485618"
"2304","5786851","4020003135441"
"2305","5786886","4020003135450"
"2306","5786827","4020003135468"
"2307","5785901","4020003135395"
"2308","5768845","5026003107733"
"2309","5752345","4020003134119"
"2310","5786835","4020003135476"
"2311","5622093","5020991101461"
"2312","5786029","4020003135360"
"2313","5786843","4020003135492"
"2314","5786711","4020003135484"
"2315","5784506","4002003157579"
"2316","5781752","4020003135409"
"2317","5785839","4020003135611"
"2318","5742692","4012003115413"
"2319","4788974","4030994219686"
"2320","5749549","4030003474748"
"2321","5692636","4030002486980"
"2322","5781680","4020003135514"
"2323","5128242","4020998123823"
"2324","5792835","4026003125169"
"2325","5584876","4020001130833"
"2326","5013461","4020995110119"
"2327","5795630","4030003488692"
"2328","5796822","4020003135859"
"2329","5797322","4020003135921"
"2330","5795788","4028003135043"
"2331","5795478","5020003107239"
"2332","5758343","4030003477976"
"2333","5747619","4030003474365"
"2334","5798884","4020003135948"
"2335","4209699","4026991112450"
"2336","5801885","5020003107255"
"2337","5799465","5026003107768"
"2338","5798922","4030003490069"
"2339","4454189","4030992137542"
"2340","5549507","4030001423348"
"2341","4008405","4020999140136"
"2342","5959080","5028005128382"
"2343","5961335","4020005140205"
"2344","5557917","4030001425219"
"2345","5916402","4030004525508"
"2346","5939429","4026005128564"
"2347","5960851","4017999152508"
"2348","5945569","4028005141903"
"2349","4915453","4030994166850"
"2350","5962889","4028005141970"
"2351","5728088","4030002471265"
"2352","5478243","4030000401529"
"2353","4877837","4030994256530"
"2354","5569354","4030001429842"
"2355","5710375","4030002465249"
"2356","4264045","4020977119818"
"2357","5968470","4030005542430"
"2358","5810477","4002003158621"
"2359","4298632","4030992264145"
"2360","5974224","4030005544077"
"2361","4227824","4030991141350"
"2362","5974968","4030005545308"
"2363","5785898","4030003485693"
"2364","5785898","4030003485693"
"2365","5974011","4030005545421"
"2366","5417180","5028000128520"
"2367","5981310","4004005117062"
"2368","5865018","4002004161367"
"2369","5696275","4030002460379"
"2370","5905087","4030004521880"
"2371","5974496","4007005131137"
"2372","5965144","4030005541957"
"2373","5324700","4030999367608"
"2374","5641136","4030002443644"
"2375","5696909","4030002459818"
"2376","4473507","4030992359073"
"2377","4130855","4020990102940"
"2378","5983886","4004005117097"
"2379","5985951","4029004130157"
"2380","5262089","4020998123653"
"2381","5133670","4030995344638"
"2382","5985200","4030005549036"
"2383","5987121","4028005142918"
"2384","5987261","4030005549265"
"2385","5988322","4002005166966"
"2386","5987482","4029005130231"
"2387","5984386","4030005547998"
"2388","5966841","4017005152733"
"2389","5937973","4002005164610"
"2390","5980526","4020005140914"
"2391","5241375","4020998121863"
"2392","5622425","4011002117572"
"2393","5991897","4028005143361"
"2394","5998310","4030005552401"
"2395","5908256","4002004164463"
"2396","6002137","4030005554277"
"2397","5879981","4030004513380"
"2398","6000835","4030005553831"
"2399","6002676","4026005129790"
"2400","5532710","4030001417593"
"2401","5674859","4030002454280"
"2402","5251613","4029998115933"
"2403","5005752","4020995108726"
"2404","5306035","4022999102709"
"2405","4949528","4026994100959"
"2406","5680034","4020002131876"
"2407","4551508","4030993339998"
"2408","5617677","4030002437318"
"2409","5683858","4020002132007"
"2410","5683840","4020002131990"
"2411","4057465","4030974259592"
"2412","4680251","4020993121733"
"2413","5607604","4030002434696"
"2414","5674093","4020002131949"
"2415","5011272","4030995272831"
"2416","5427436","4030000399400"
"2417","5682517","4020002131957"
"2418","5655056","4020002132058"
"2419","5675235","4013002116188"
"2420","5684676","4020002132066"
"2421","4221303","4030991170198"
"2422","5357047","4030999387781"
"2423","5108080","4030996149286"
"2424","5657822","4029002123234"
"2425","5644836","4030002444730"
"2426","4946812","4030994200896"
"2427","4636287","4029993107096"
"2428","5689163","4020002132104"
"2429","4263111","4020997114790"
"2430","4575245","4030993103439"
"2431","5328225","4030999367560"
"2432","4263111","4020997114766"
"2433","5314186","4030999379088"
"2434","5072344","4030994123581"
"2435","4999045","4030995135699"
"2436","5692644","4020002132210"
"2437","4331486","4030992159643"
"2438","4335490","4030992107694"
"2439","4261844","4030991116215"
"2440","5446554","4027000134600"
"2441","5264731","4030999357220"
"2442","4239881","4030991106600"
"2443","5024480","4030995162874"
"2444","4273028","4030991254944"
"2445","5520207","4030001414101"
"2446","4261852","4030991166743"
"2447","5689902","4020002132287"
"2448","5698073","4027002134772"
"2449","5542618","4013001114459"
"2450","5702267","4030002461383"
"2451","5703859","4029002124117"
"2452","5703999","4026002123049"
"2453","5703972","4026002123030"
"2454","5705827","4029002124168"
"2455","5264782","4030998357994"
"2456","5026075","4026995103463"
"2457","5659841","4029002124222"
"2458","5801907","4020003136030"
"2459","5798388","5026002107756"
"2460","4881176","4020994108242"
"2461","5793939","4020003135778"
"2462","5799708","4030003490441"
"2463","5799112","4020003136006"
"2464","5610516","4002002149289"
"2465","5798949","4020003135956"
"2466","5785863","4020003135557"
"2467","5536189","4020001136017"
"2468","5734282","4020003133694"
"2469","5769299","4028003135531"
"2470","5755956","4002003155690"
"2471","5254027","5020998105462"
"2472","5808073","4020003136111"
"2473","5808685","4021003139915"
"2474","5806844","4020003136081"
"2475","5300118","4021999125192"
"2476","5557526","4030001428218"
"2477","5743982","4030003472648"
"2478","5806798","4011003120208"
"2479","5691427","4030002457572"
"2480","5811554","5020994101632"
"2481","5804361","4030003492681"
"2482","4792238","4012994107928"
"2483","5812356","4030003493440"
"2484","5805279","5026001107779"
"2485","5814006","4020003136278"
"2486","5804825","4020003136138"
"2487","5811660","4020003136286"
"2488","5807859","4020003136219"
"2489","5807999","4020003136197"
"2490","5815584","4020003136294"
"2491","4748956","4030993240509"
"2492","5807492","4012003115871"
"2493","5703549","4020002132589"
"2494","5425484","4020000136358"
"2495","5421713","4020000124660"
"2496","5421713","4020000124660"
"2497","5803403","4017003146450"
"2498","5700752","4020002136398"
"2499","5819482","4020003136456"
"2500","5808987","4030003492347"
"2501","5372658","4030000377474"
"2502","5815410","4020003136340"
"2503","5819512","4020003136472"
"2504","5820774","4030003494846"
"2505","5815592","4020003136375"
"2506","4249984","4020991112648"
"2507","5554535","5020995102772"
"2508","5819415","4020003136413"
"2509","5823820","5026003107792"
"2510","5817307","4018003102999"
"2511","5820740","4020003136545"
"2512","5825695","4020003136553"
"2513","5814022","4020003136464"
"2514","5824010","5020003107263"
"2515","5825628","4020003136570"
"2516","6005705","4029005130428"
"2517","6006094","4030005555532"
"2518","5598699","4030002432421"
"2519","5634229","4030002442133"
"2520","6006167","4030005555877"
"2521","4907973","4030994208625"
"2522","4853237","4030994136764"
"2523","4287274","4020991115809"
"2524","6006868","4030005555966"
"2525","6008003","4030005556202"
"2526","6006540","4030005555850"
"2527","5997909","4020005141562"
"2528","6004245","4020002141499"
"2529","4121058","4030989167074"
"2530","5969247","4030005543348"
"2531","5977380","4020005140469"
"2532","6012167","4020005141600"
"2533","6008038","4026005130011"
"2534","6011209","4018005103542"
"2535","6011195","4010005103576"
"2536","5933781","4030004529600"
"2537","4106334","4020985101464"
"2538","5474639","4030000424740"
"2539","6013015","4029005130622"
"2540","5996864","4004005117453"
"2541","6007775","4030005557268"
"2542","6014852","4030005558205"
"2543","5974640","4020005140370"
"2544","5029791","4020995111140"
"2545","5029791","4020995111140"
"2546","5935369","4013005120577"
"2547","5941504","4030005532591"
"2548","6016812","4030005558710"
"2549","4461983","4002992107089"
"2550","4596501","4020993108680"
"2551","6010687","4007005132095"
"2552","6017746","4020005141872"
"2553","6014151","4020005141805"
"2554","5415071","4030999553924"
"2555","6012698","4030005557551"
"2556","6018408","4002005168080"
"2557","5875579","4020004138053"
"2558","5979811","4020005140574"
"2559","5516773","4020000127936"
"2560","6014844","4020005141813"
"2561","6019781","4030005559473"
"2562","6019315","4002005168152"
"2563","6000274","4026005129854"
"2564","6019978","4026005130372"
"2565","4594657","4030993232581"
"2566","6015417","4004005117682"
"2567","5609763","4030002435978"
"2568","6019994","4019005110499"
"2569","5770831","4020003134852"
"2570","5770831","4020003134852"
"2571","6022022","4002005168306"
"2572","5482178","4029000119663"
"2573","4053575","4030946257762"
"2574","5705428","4029002124206"
"2575","4577272","4030993223175"
"2576","5705436","4029002124192"
"2577","5696160","4020002132520"
"2578","5189802","4020997120820"
"2579","4794338","4026994101700"
"2580","4003446","4026996100948"
"2581","5703751","4026002123081"
"2582","5594634","5026990100796"
"2583","5078792","4029995110345"
"2584","5701309","4026002123120"
"2585","5705126","4026002123057"
"2586","5703620","4026002123154"
"2587","5715768","4026002123170"
"2588","5689988","4026002122778"
"2589","4765087","4026993111612"
"2590","5704308","4029002124443"
"2591","5719518","4026003123239"
"2592","4233352","4020002132708"
"2593","5480817","4026999118155"
"2594","5719607","4026003123336"
"2595","5717108","4026003123298"
"2596","5501245","4026001122537"
"2597","5714656","4026002123219"
"2598","5711410","4026002123570"
"2599","5719992","4020003133023"
"2600","5376564","4029000118071"
"2601","5389445","4029000118284"
"2602","5606560","4026001123240"
"2603","5703883","4026002123383"
"2604","5721814","4026003123425"
"2605","4373545","4026992111643"
"2606","4007255","4020974132970"
"2607","4097190","4020976123080"
"2608","4038134","4009968103344"
"2609","5426383","4003000103873"
"2610","5730848","4026003123620"
"2611","4934091","4009994103026"
"2612","5731534","4013003116750"
"2613","5722861","4026003123581"
"2614","5465931","4026000118838"
"2615","5725275","4026003123557"
"2616","4007492","4020974119566"
"2617","5708311","4011002118994"
"2618","5722306","4030003467679"
"2619","5737443","4026003123751"
"2620","5686792","5011002104741"
"2621","5741092","4029003125109"
"2622","4927877","4020994103941"
"2623","5738164","4007003124460"
"2624","5246610","4020998120646"
"2625","5561566","4020001129835"
"2626","5561566","4020001129835"
"2627","5730163","4013003116734"
"2628","4391080","4026992104442"
"2629","5624525","4026002122328"
"2630","5726476","4009003107061"
"2631","5277566","4020999121190"
"2632","5825628","4020003136570"
"2633","5821592","4012003116070"
"2634","5825423","4020003136618"
"2635","5825261","4030003495915"
"2636","5825709","4020003136642"
"2637","4081960","4030996108334"
"2638","4248503","4030991237837"
"2639","5807930","4020003136090"
"2640","5811694","4020003136715"
"2641","5333571","4020999122391"
"2642","5825563","4020003136626"
"2643","4449142","4030992207575"
"2644","5622069","5020992101511"
"2645","4365135","4030992240963"
"2646","5826110","4028003136171"
"2647","5817170","4020003136731"
"2648","4008553","4020991104076"
"2649","5795516","4020003135840"
"2650","5559375","4030001425685"
"2651","5831954","4020004136794"
"2652","4215842","4020991102952"
"2653","4344987","4030992204533"
"2654","5832004","4020003136804"
"2655","5660106","5026002107373"
"2656","5652596","4030002447399"
"2657","5530946","4030001416775"
"2658","5527317","4025001106195"
"2659","5830737","4020004136743"
"2660","5835488","4020004136905"
"2661","5795869","4030000497933"
"2662","5506999","4030001411196"
"2663","5838266","4030004499680"
"2664","5267633","5026993102030"
"2665","5838649","4020004136964"
"2666","5647274","4030002445795"
"2667","5455081","4030000395057"
"2668","5545447","4030001422082"
"2669","5838525","4020004137022"
"2670","5842069","4006004116162"
"2671","4099141","4026001118785"
"2672","5483816","4012000116419"
"2673","5833884","5020998106256"
"2674","4283201","4028991107505"
"2675","5799473","4028003135612"
"2676","5814308","4011003120860"
"2677","5728193","4030003468799"
"2678","5815959","4030003494161"
"2679","4712315","4030993148440"
"2680","5843979","4030004502249"
"2681","5568307","5026998104553"
"2682","5212251","4030998339570"
"2683","5848598","4030004502796"
"2684","5848679","4030004502788"
"2685","5845459","4017004147671"
"2686","5758696","4030003478670"
"2687","5850142","4030004503253"
"2688","5851556","5020984103645"
"2689","5846684","4030004502451"
"2690","5702941","4030002461367"
"2691","5016819","4030995245095"
"2692","5852803","4030004504381"
"2693","5605849","4030002434122"
"2694","5469929","4020000125666"
"2695","5469929","4020000125666"
"2696","6023843","4020005142062"
"2697","5921627","4026004128790"
"2698","6023428","4020005142046"
"2699","5538408","4020001128235"
"2700","5798418","4030003489575"
"2701","4128907","4011990104707"
"2702","6025137","4020005142097"
"2703","6014682","4007005132052"
"2704","6021654","4030005560153"
"2705","5153883","4002996122287"
"2706","5904463","4030004521324"
"2707","6026931","4030005561702"
"2708","5554616","4030001424336"
"2709","5837863","4030004526628"
"2710","6027440","4020005142135"
"2711","6026699","4004005117771"
"2712","6025501","4020005142151"
"2713","4829999","4030994188101"
"2714","6029647","4020005142178"
"2715","6026249","4028005144767"
"2716","5948304","4020005140620"
"2717","6026214","4030005561540"
"2718","6027792","4030005563047"
"2719","6027512","4020005142224"
"2720","6027776","4002005168632"
"2721","6032222","4020005142259"
"2722","5860644","4020004137561"
"2723","6032095","4029005131106"
"2724","6015824","4030005558370"
"2725","6034349","4020005142348"
"2726","6034284","4020005142356"
"2727","6034233","4020005142402"
"2728","6027539","4020005142216"
"2729","6031790","4002005168721"
"2730","6020178","4030005564442"
"2731","6032508","4020005142321"
"2732","6038166","4020005142437"
"2733","6035558","4030005565333"
"2734","6039235","4030005566143"
"2735","6037852","4020005142429"
"2736","5996031","4020005142445"
"2737","6019803","4013005121352"
"2738","6019811","4030005566313"
"2739","6036961","4030005566275"
"2740","6040721","4030005566577"
"2741","6040667","4030005566747"
"2742","5803187","4030003490735"
"2743","5212375","4020998124080"
"2744","6035183","4020005142488"
"2745","6043348","4030005567611"
"2746","6043003","4029005131394"
"2747","4007298","4020974119060"
"2748","4884167","4020994116989"
"2749","6044786","4030005567875"
"2750","5738989","4020003133767"
"2751","4335066","4020992111190"
"2752","4008189","4020973110913"
"2753","5725259","4026003123859"
"2754","5298580","4020999121646"
"2755","4387023","4020992114490"
"2756","4961978","4002994104559"
"2757","5731089","4026003123719"
"2758","4238125","4029991103867"
"2759","4709705","4029993101250"
"2760","5744199","4026003123964"
"2761","5192820","4026998111700"
"2762","5746027","4007003124621"
"2763","5029279","4026999123930"
"2764","5398053","4029999118405"
"2765","5380847","4030000378314"
"2766","5733774","4026003123956"
"2767","5320046","4026999115504"
"2768","5277337","4026999115571"
"2769","5609208","4029002122300"
"2770","5749751","4026003123999"
"2771","5737184","4026002123880"
"2772","5409772","4027000127191"
"2773","5631009","4026002121445"
"2774","5754704","4030003476031"
"2775","5752396","4029003125354"
"2776","5665418","4026002124002"
"2777","5753961","4026003124162"
"2778","4250273","4023991105748"
"2779","5685583","4023002112447"
"2780","5737125","4026003124138"
"2781","5672635","4026002123693"
"2782","4288947","4026991105399"
"2783","5456096","4020000125470"
"2784","5751799","4026003124090"
"2785","5249015","4026998115519"
"2786","5746833","4029003125346"
"2787","5760305","4007003124982"
"2788","5760151","4026003124260"
"2789","5475422","4026000118412"
"2790","5759897","4020003134631"
"2791","5755930","4026003124200"
"2792","5746426","4026003124065"
"2793","5758122","4026003124332"
"2794","4749022","4030993266982"
"2795","5719526","4026002123448"
"2796","5762243","4030003479057"
"2797","5763622","4030003478875"
"2798","5764165","4029003125583"
"2799","5750539","4026003124081"
"2800","5379377","4030000377784"
"2801","5760712","4026003124413"
"2802","5760755","4026003124421"
"2803","5762634","4020003134690"
"2804","5762774","4026003124464"
"2805","5761433","4026003124545"
"2806","4203496","4026991101458"
"2807","4847008","4029994105011"
"2808","5771269","4030003481140"
"2809","5763517","4026003124553"
"2810","5063086","4026995110710"
"2811","5852609","4012004116669"
"2812","5851467","4028004137511"
"2813","5850231","5020990106249"
"2814","5857317","4030004505809"
"2815","5518857","4030001424972"
"2816","5859077","5020989105204"
"2817","5758963","4017003148135"
"2818","5843898","4030002504759"
"2819","5755565","4025003107350"
"2820","5853397","4030004505990"
"2821","5862540","5026004107869"
"2822","5863988","5020994102060"
"2823","5843731","4017003147740"
"2824","5862728","4028004137872"
"2825","4131916","4030990107875"
"2826","5858194","5026004107877"
"2827","5863953","4030004507852"
"2828","5802199","4030003490239"
"2829","5859697","4030004506961"
"2830","5184100","4030997268955"
"2831","5863716","4030004508247"
"2832","5858585","4030004508506"
"2833","5843936","5026004107834"
"2834","5869234","4012004116901"
"2835","5551986","4030001424263"
"2836","5868181","4030004509693"
"2837","5800749","4030003490212"
"2838","5848954","4030999508376"
"2839","5867142","4002004161600"
"2840","4362659","4030992251442"
"2841","5706289","4007002123826"
"2842","5865115","4030004510705"
"2843","4744357","4030993193810"
"2844","5434157","4030000387968"
"2845","5129079","4030996227260"
"2846","5848725","5026003107881"
"2847","5398541","4030000380580"
"2848","5875218","4030004511744"
"2849","5876346","4030004512040"
"2850","5855799","4030004505361"
"2851","5839262","4030004511787"
"2852","4244664","4030991166050"
"2853","4375939","4028992100873"
"2854","5389909","4030000389243"
"2855","5388252","4030000390403"
"2856","5880947","4028004138763"
"2857","5879850","4017004148953"
"2858","4352998","4030995432677"
"2859","5839971","4030004500920"
"2860","5880556","5020004107330"
"2861","5874165","5026004107923"
"2862","5878179","5026004107940"
"2863","5773903","4030003482171"
"2864","5884713","4021004142952"
"2865","5800803","4030003490077"
"2866","5851823","4012004116758"
"2867","5883300","5020004107380"
"2868","6044794","4030005567905"
"2869","4645162","4020993104120"
"2870","6043712","4020005142623"
"2871","6043739","4020005142593"
"2872","6043933","4020005142569"
"2873","4470397","4030991114794"
"2874","6046584","4030005568650"
"2875","5413508","4030000385990"
"2876","4431995","4030992109204"
"2877","4431995","4030992109204"
"2878","6048056","4020005142690"
"2879","6048048","4020005142682"
"2880","4407652","4030992238012"
"2881","6048790","4030005569398"
"2882","6020020","4030005559554"
"2883","6048293","4029005131599"
"2884","6048714","4002005169353"
"2885","6050735","4030005570183"
"2886","5508983","4020001127018"
"2887","6050646","4030005570132"
"2888","6051243","4002005169388"
"2889","6051375","4020005142780"
"2890","5792479","4020003135891"
"2891","6048510","4030005570590"
"2892","6051073","4020005142763"
"2893","6054269","4020005142828"
"2894","6051642","4030005570213"
"2895","5735637","4030003480004"
"2896","6054285","4020005142887"
"2897","6055885","4009005108820"
"2898","6054277","4020005142879"
"2899","6055036","4020005142917"
"2900","6027814","4030005562458"
"2901","5708656","4030002463084"
"2902","5590086","4030001430697"
"2903","6057896","4020005142984"
"2904","6013830","4020005141716"
"2905","6058272","4020005142992"
"2906","6058272","4020005142992"
"2907","5405513","4020000143036"
"2908","6057292","4020005143050"
"2909","6057284","4020005143042"
"2910","5442621","4002000143186"
"2911","6052398","4004005118182"
"2912","6046843","4020005142968"
"2913","6056130","4002005169701"
"2914","6058108","4002005169736"
"2915","6054064","4030005570876"
"2916","5353629","4030999379819"
"2917","6049176","4030005570833"
"2918","5807956","4020003136170"
"2919","6060501","4007005133067"
"2920","6061192","4002006169888"
"2921","6055800","4030005571694"
"2922","6061591","4030006573887"
"2923","5440483","4002000155826"
"2924","5737451","4026003124740"
"2925","5767148","4026003124618"
"2926","5769671","4020003134895"
"2927","5773423","4020003135000"
"2928","5746418","4026003124510"
"2929","5257816","4029999115929"
"2930","5720893","4027003137619"
"2931","5776058","4026003124774"
"2932","5769574","4020003134798"
"2933","5775205","4029003125974"
"2934","5399173","4020000135092"
"2935","5778115","4019003108411"
"2936","4071719","4026977111424"
"2937","5093147","4026994103230"
"2938","5526906","4026001119196"
"2939","5765480","4026003124642"
"2940","5713692","4027002137739"
"2941","5763525","4026003124626"
"2942","5711991","4026002124630"
"2943","4534921","4029993101012"
"2944","5777887","4026003124847"
"2945","5496870","4029001120177"
"2946","4908805","4026994110920"
"2947","5771633","4026003124855"
"2948","5780977","4026003124928"
"2949","5746400","4026003124251"
"2950","5773296","4011003119650"
"2951","5709873","4026002124932"
"2952","5089620","4029996105914"
"2953","5175526","4002997134904"
"2954","5343143","4026999115814"
"2955","4894804","4013994105700"
"2956","4209702","4026991107782"
"2957","5783674","4026003125029"
"2958","4094107","4020982115065"
"2959","5714672","4007002125462"
"2960","5740428","4026003125002"
"2961","4849477","4026994108240"
"2962","5790905","4029003126300"
"2963","5632960","4019002108507"
"2964","5790344","4026003125215"
"2965","5792835","4026003125169"
"2966","5258278","4026998114229"
"2967","5794528","4030003488102"
"2968","5795257","4026003125223"
"2969","5579392","4026001125234"
"2970","5795630","4030003488692"
"2971","5794935","4029003126385"
"2972","5796733","4029003126474"
"2973","5219264","4026998115624"
"2974","5797284","4011003119943"
"2975","5774535","4029003125869"
"2976","5798272","4029003126512"
"2977","5799376","4013003117773"
"2978","5780667","4026003125010"
"2979","5793602","4020003135735"
"2980","5798329","4026003125290"
"2981","5798230","4027003138518"
"2982","5798850","4026003125312"
"2983","4431138","4026991106891"
"2984","5817161","4030003494927"
"2985","5020654","4026995110257"
"2986","5855098","4030004505264"
"2987","5855098","4030004505264"
"2988","5855098","4030004505264"
"2989","5887445","4030004515839"
"2990","4853563","4030994109740"
"2991","5884284","4030002516048"
"2992","5853303","4030004515952"
"2993","5867843","4012001117265"
"2994","5888816","4030004516789"
"2995","4061764","4030952259530"
"2996","5893640","4028004139433"
"2997","5748780","4030003474624"
"2998","5725950","4030003468055"
"2999","5891434","5026004107966"
"3000","5892678","4030004518455"
"3001","5896100","4030004518463"
"3002","5895715","4030004518595"
"3003","5217644","5020998104911"
"3004","5897823","4030004519010"
"3005","4392221","4030992137585"
"3006","5884373","4028004139379"
"3007","5515726","4030001412389"
"3008","4269551","4030991216228"
"3009","5181399","4030995265665"
"3010","5891426","5026004107982"
"3011","5882206","4030004515847"
"3012","5303567","4030999398988"
"3013","5903718","4002004163238"
"3014","5210003","4030993348024"
"3015","5898790","4030004519702"
"3016","5110700","4026996102517"
"3017","5896525","4012004117649"
"3018","5893160","4017004150249"
"3019","5800684","4030003489702"
"3020","5803420","5026983105391"
"3021","5767130","4012003115332"
"3022","5901413","4030004521235"
"3023","5860849","4012004117657"
"3024","5909287","4030004523149"
"3025","5899893","4026002127737"
"3026","5746795","4030003473423"
"3027","4206525","4030991150693"
"3028","5900883","4020004138851"
"3029","5709555","4030002466270"
"3030","5880653","4020004138266"
"3031","5880653","4020004138266"
"3032","5909279","4030004522100"
"3033","5906016","4011004121860"
"3034","5917263","4030004524846"
"3035","4255500","4030004524790"
"3036","5894093","5020004107437"
"3037","5527368","4030001425405"
"3038","5429374","4030000388786"
"3039","4274881","4030990164160"
"3040","4077890","4030995128617"
"3041","5909678","4026004128129"
"3042","5897939","4030004526652"
"3043","5919975","4026004128064"
"3044","6057934","4020005143166"
"3045","6051421","4002005169914"
"3046","5326257","4020998142496"
"3047","6060412","4020005143140"
"3048","6064221","4020006143208"
"3049","6064450","4020006143216"
"3050","6065287","4030005575460"
"3051","6063608","4020006143178"
"3052","6055028","4020005143182"
"3053","6065996","4030006575987"
"3054","6066097","4030006575910"
"3055","6015140","4028005146115"
"3056","6015140","4028005146115"
"3057","5885639","4020004138398"
"3058","5785782","4002003157331"
"3059","4279093","4030991149237"
"3060","6068324","4020006143305"
"3061","6065449","4020006143259"
"3062","6065716","4020006143275"
"3063","6064906","4020006143267"
"3064","5519390","4020001128162"
"3065","6068723","4030006576975"
"3066","6070329","4020006143313"
"3067","6008135","4030005556113"
"3068","6069673","4030005577358"
"3069","6070337","4020006143348"
"3070","6070361","4020006143364"
"3071","5341698","4020999123304"
"3072","6060226","4020005143298"
"3073","6071856","4030006578374"
"3074","6073590","4020006143470"
"3075","6018653","4017005156704"
"3076","6018653","4017005156704"
"3077","5740860","4020003133759"
"3078","6074898","4020006143500"
"3079","6074910","4020006143488"
"3080","4278933","4017991114356"
"3081","6076165","4020006143550"
"3082","6076726","4020006143593"
"3083","6076734","4020006143585"
"3084","6076742","4020006143577"
"3085","6068456","4030006576797"
"3086","4901134","4030994251253"
"3087","6077633","4020006143615"
"3088","6077684","4020006143623"
"3089","5413745","4020000123965"
"3090","5819741","4030003494676"
"3091","5859786","4002004161197"
"3092","6079849","4030005581118"
"3093","4495381","4030992167697"
"3094","6057926","4020005143530"
"3095","6078222","4002006170959"
"3096","6056806","4030005572828"
"3097","5997623","4002005167270"
"3098","6080693","4020006143682"
"3099","5802342","4026003125401"
"3100","5366577","4026000116304"
"3101","5789087","4026003125339"
"3102","5803926","4026003125487"
"3103","5265452","4002998136226"
"3104","5800935","4026003125479"
"3105","5516412","4002000146045"
"3106","4838050","4002994118223"
"3107","5802385","4026003125517"
"3108","5710081","4026002124053"
"3109","5806151","4020003136162"
"3110","4147049","4026990104127"
"3111","5812801","4029003126873"
"3112","5800293","4029003126920"
"3113","5798370","4026998125468"
"3114","5095263","4026996107160"
"3115","5815037","5026996106656"
"3116","5805457","4026003125568"
"3117","5806259","4026003125495"
"3118","5807999","4020003136197"
"3119","5817102","4026003125614"
"3120","5233623","4029998114287"
"3121","5555744","4030001426738"
"3122","5409152","4029000118896"
"3123","5399602","4026000121600"
"3124","5819580","4029003127110"
"3125","5782287","4026003124979"
"3126","5819415","4020003136413"
"3127","5820065","4026003125649"
"3128","5817439","4026003125703"
"3129","5816807","4029003127055"
"3130","4869192","4026994100274"
"3131","4218183","4029991111134"
"3132","5825539","4023003114478"
"3133","5807212","4013003118206"
"3134","5828805","4011003120542"
"3135","5816700","4005003106051"
"3136","5829526","4030003496784"
"3137","5258626","4020998121189"
"3138","5829950","4020003136723"
"3139","5794480","4019003108942"
"3140","5603234","4026001120836"
"3141","5830907","4029004127393"
"3142","5623545","4030002439248"
"3143","5832691","4030004497873"
"3144","4085248","4026980112725"
"3145","5829321","4026003125860"
"3146","5833469","4013004118307"
"3147","5453453","4029000119183"
"3148","5831806","4026003125894"
